Unnamed: 0,key,read_or_not
29812,76561197976865621,0
29813,76561198035553275,0
29814,76561197984926723,0
29815,76561198067721381,0
29816,76561198243619874,0
29817,76561197962154492,0
29818,76561198318273559,0
29819,76561197960294418,0
29820,76561198018301762,0
29821,76561198035489077,0
29822,76561198118277912,0
29823,76561198256471633,0
29824,76561198339843894,0
29825,76561198030063650,0
29826,76561198296596662,0
29827,76561198055631210,0
29828,76561198261873108,0
29829,76561197966620398,0
29830,76561198079284620,0
29831,76561198202171768,0
29832,76561198288927966,0
29833,76561198083969230,0
29834,76561198137310439,0
29835,76561197988573486,0
29836,76561198089266185,0
29837,76561198217231776,0
29838,76561198155848114,0
29839,76561198034645369,0
29840,76561198039950090,0
29841,76561198160758363,0
29842,76561198042901501,0
29843,76561197993036453,0
29844,76561198093949994,0
29845,76561198118724377,0
29846,76561198292886967,0
29847,76561198065858063,0
29848,76561197994657276,0
29849,76561198134488164,0
29850,76561198033052204,0
29851,76561198000305529,0
29852,76561197990939465,0
29853,76561197966364119,0
29854,76561198084696417,0
29855,76561198836462944,0
29856,76561198166191133,0
29857,76561198104240730,0
29858,76561197976880849,0
29859,76561198300728097,0
29860,76561197986559951,0
29861,76561198204150289,0
29862,76561198194073687,0
29863,76561198149784678,0
29864,76561198147022043,0
29865,76561198029257233,0
29866,76561198030826538,0
29867,76561197984710201,0
29868,76561198070950615,0
29869,76561198418466596,0
29870,76561199054991450,0
29871,76561198236460074,0
29872,76561197998744731,1
29873,76561198294142839,0
29874,76561197968423358,0
29875,76561197974018496,0
29876,76561197992690403,0
29877,76561198054501423,0
29878,76561198346023406,0
29879,76561197993807174,0
29880,76561198194158106,0
29881,76561197962888026,0
29882,76561198165748712,0
29883,76561198933480745,0
29884,76561198210600284,0
29885,76561198343748209,0
29886,76561198049669198,0
29887,76561198215970809,0
29888,76561198052978624,0
29889,76561198000994986,0
29890,76561198015371750,0
29891,76561198134274864,0
29892,76561198143635191,0
29893,76561198107610461,1
29894,76561198008411745,0
29895,76561198329510741,0
29896,76561198051969153,0
29897,76561198179056849,0
29898,76561197976571413,0
29899,76561197988958237,0
29900,76561198344257265,0
29901,76561198378460491,0
29902,76561197961828844,0
29903,76561197960371537,0
29904,76561198452163669,0
29905,76561198198058697,0
29906,76561198032113406,0
29907,76561198063375108,0
29908,76561198319842096,0
29909,76561198252594558,0
29910,76561197960712699,0
29911,76561198082593804,0
29912,76561198154015164,0
29913,76561198039741375,0
29914,76561198067495018,0
29915,76561198080313848,0
29916,76561199114920681,0
29917,76561198432012792,0
29918,76561198137027994,0
29919,76561198202223846,1
29920,76561197983257877,1
29921,76561198135930683,0
29922,76561198023243418,0
29923,76561198021870244,1
29924,76561198889894156,0
29925,76561197973732026,0
29926,76561198998420813,0
29927,76561198062003364,0
29928,76561198383519229,0
29929,76561198204376324,0
29930,76561198001634280,0
29931,76561198060627314,0
29932,76561198009979135,0
29933,76561198119262200,0
29934,76561198034688011,0
29935,76561198091459018,0
29936,76561198040833622,0
29937,76561197984238668,0
29938,76561198063387377,0
29939,76561197999801625,0
29940,76561198026294814,1
29941,76561198067558894,0
29942,76561198305731862,0
29943,76561198055600516,0
29944,76561198094490597,0
29945,76561198107619245,0
29946,76561198183549425,0
29947,76561198153159279,0
29948,76561198819037029,0
29949,76561198012319429,0
29950,76561198012375824,0
29951,76561198062630395,0
29952,76561198159619202,0
29953,76561198057090307,0
29954,76561198108507521,0
29955,76561198917239764,0
29956,76561198001248121,0
29957,76561198017821997,0
29958,76561198023159476,0
29959,76561197985013782,0
29960,76561198014778414,0
29961,76561198837798819,0
29962,76561199382139138,0
29963,76561197986262851,0
29964,76561198148062698,0
29965,76561197979015553,0
29966,76561198270260139,0
29967,76561198101557229,0
29968,76561198170556221,0
29969,76561198046266335,0
29970,76561198177222734,0
29971,76561198003488640,0
29972,76561197968325268,1
29973,76561198072801999,0
29974,76561198018478281,0
29975,76561198060111454,0
29976,76561198806138687,0
29977,76561198026704398,0
29978,76561198035472397,0
29979,76561198152680534,0
29980,76561197993644890,0
29981,76561197997973206,0
29982,76561198805703404,0
29983,76561199235146210,0
29984,76561198000345917,0
29985,76561197992241121,0
29986,76561198119260925,0
29987,76561198158596707,0
29988,76561198053759006,0
29989,76561198069049079,0
29990,76561199013225248,0
29991,76561198281100764,0
29992,76561198276430400,0
29993,76561197992917503,0
29994,76561198268932536,0
29995,76561198062533765,1
29996,76561198002880892,0
29997,76561199100063887,0
29998,76561197970245816,0
29999,76561198198163027,0
30000,76561198114451962,0
30001,76561198028294467,0
30002,76561198077567790,0
30003,76561198271654922,0
30004,76561198016210535,0
30005,76561198103900925,0
30006,76561198867195482,0
30007,76561198130710403,0
30008,76561198019098840,0
30009,76561198014623549,0
30010,76561198048123871,0
30011,76561198828574753,0
30012,76561198187187707,0
30013,76561198014407056,0
30014,76561197996413135,0
30015,76561198011113700,0
30016,76561197990365893,0
30017,76561198061791938,0
30018,76561198094814370,0
30019,76561199026564281,0
30020,76561198043713248,1
30021,76561198018584486,0
30022,76561197998138474,0
30023,76561197961555307,0
30024,76561198067947352,0
30025,76561198015872103,0
30026,76561198110876641,0
30027,76561198128131289,0
30028,76561198035391007,0
30029,76561198148824875,0
30030,76561198055690193,0
30031,76561198142160638,0
30032,76561197982385267,0
30033,76561198812178615,0
30034,76561197963619281,0
30035,76561197960442530,0
30036,76561198003946428,0
30037,76561198028510433,0
30038,76561198034402991,0
30039,76561198817273590,0
30040,76561198928579561,0
30041,76561198328498084,0
30042,76561198008878751,0
30043,76561198341764347,0
30044,76561198165439084,0
30045,76561197999887989,0
30046,76561198419639161,0
30047,76561198367137837,0
30048,76561197979688342,0
30049,76561198172506217,0
30050,76561198157473991,0
30051,76561198254475307,0
30052,76561198012061415,0
30053,76561198798848478,0
30054,76561198088884309,0
30055,76561198023606942,0
30056,76561198133944606,0
30057,76561198313480379,0
30058,76561198289832186,0
30059,76561197965676530,0
30060,76561197961026104,0
30061,76561198336667014,0
30062,76561198093800646,0
30063,76561198362940586,0
30064,76561197994856885,0
30065,76561197969814893,0
30066,76561198214388021,0
30067,76561198069988804,0
30068,76561198062861739,0
30069,76561198117471496,0
30070,76561197990583333,0
30071,76561197990451883,0
30072,76561197990812306,0
30073,76561198201096637,0
30074,76561198086511020,1
30075,76561197995220921,0
30076,76561198799105755,0
30077,76561198067009935,0
30078,76561198012285158,0
30079,76561199524362360,0
30080,76561198064639620,0
30081,76561198409403752,0
30082,76561198176903057,0
30083,76561198016029131,0
30084,76561198053889761,0
30085,76561198258700970,0
30086,76561198074396335,0
30087,76561197987700854,0
30088,76561197992712060,0
30089,76561198360128154,0
30090,76561198119344648,0
30091,76561198004130654,0
30092,76561198970579665,0
30093,76561198416663728,0
30094,76561198067747997,0
30095,76561198038539593,0
30096,76561197996949660,1
30097,76561198115353271,1
30098,76561198071069194,0
30099,76561197989925444,0
30100,76561198989646052,0
30101,76561198174070318,0
30102,76561198148352014,0
30103,76561198111074621,0
30104,76561198002526719,0
30105,76561197966746151,0
30106,76561199088619353,0
30107,76561198004243864,0
30108,76561197985130865,0
30109,76561198072064095,0
30110,76561197994503827,0
30111,76561198060325908,0
30112,76561198142571852,0
30113,76561198310409567,1
30114,76561198041111764,0
30115,76561198013609218,0
30116,76561197966500813,0
30117,76561198871132679,0
30118,76561198054780903,0
30119,76561198050681713,0
30120,76561198807185607,0
30121,76561197966349831,0
30122,76561198073094286,0
30123,76561198120257269,0
30124,76561197968201400,0
30125,76561198129893555,0
30126,76561198895397213,0
30127,76561198012447444,0
30128,76561198148378959,0
30129,76561197960300833,0
30130,76561197965094046,0
30131,76561198119256405,0
30132,76561198017913339,0
30133,76561198180881762,0
30134,76561198994887434,0
30135,76561198057438996,0
30136,76561197987066497,0
30137,76561197994792389,0
30138,76561198006383738,0
30139,76561198313811576,1
30140,76561198011438390,0
30141,76561197980597020,0
30142,76561198118727547,0
30143,76561198231932624,0
30144,76561198168529098,0
30145,76561197970732440,0
30146,76561198944089975,0
30147,76561197961855083,0
30148,76561198090798046,0
30149,76561198357329439,0
30150,76561198312433059,0
30151,76561198122623012,0
30152,76561197973965201,0
30153,76561198265192235,0
30154,76561198302069476,0
30155,76561197963702963,0
30156,76561197971419313,0
30157,76561198064882739,0
30158,76561198039773230,0
30159,76561198248135680,0
30160,76561198031140364,0
30161,76561198041953133,0
30162,76561198262626039,0
30163,76561198087811568,0
30164,76561198000903969,0
30165,76561197976542053,0
30166,76561198001240312,0
30167,76561198300455908,0
30168,76561199031538879,0
30169,76561198001322617,0
30170,76561198044499604,0
30171,76561198047143994,0
30172,76561199089272147,0
30173,76561198087495594,0
30174,76561198018952826,0
30175,76561198062301117,0
30176,76561198002241848,0
30177,76561198008949104,0
30178,76561198011627833,0
30179,76561197971919120,0
30180,76561198005732885,0
30181,76561198420154794,0
30182,76561198041237530,0
30183,76561198074715254,0
30184,76561198092670410,0
30185,76561198022470351,0
30186,76561198120039384,0
30187,76561198219828777,0
30188,76561198038566766,0
30189,76561198188683246,0
30190,76561198129488293,0
30191,76561197999679533,0
30192,76561198836054749,0
30193,76561198131007282,0
30194,76561198150493929,0
30195,76561198435459643,0
30196,76561198127004906,0
30197,76561198144460729,0
30198,76561198255904264,0
30199,76561198026473815,0
30200,76561197983710982,0
30201,76561197972757675,1
30202,76561198422293282,0
30203,76561198161444371,0
30204,76561197977144065,0
30205,76561197988155325,0
30206,76561199500469701,0
30207,76561198084411513,0
30208,76561198078799479,0
30209,76561198076054741,0
30210,76561198239346408,0
30211,76561198041363040,0
30212,76561198382512633,0
30213,76561197999695842,0
30214,76561198067062035,1
30215,76561198130260143,0
30216,76561198104318601,0
30217,76561197978523472,0
30218,76561198159141459,0
30219,76561198229824968,0
30220,76561198253864075,0
30221,76561198204211275,0
30222,76561198130995093,0
30223,76561198100829417,0
30224,76561197960637538,1
30225,76561198122352006,0
30226,76561198015642608,0
30227,76561198290740992,0
30228,76561199070950111,0
30229,76561197961592577,1
30230,76561198121281222,0
30231,76561198384043304,0
30232,76561198127448737,0
30233,76561198018580392,0
30234,76561197980203086,0
30235,76561198041861943,1
30236,76561198045809421,0
30237,76561198186643222,0
30238,76561197962782677,0
30239,76561198096223456,0
30240,76561198193289785,0
30241,76561198281780030,0
30242,76561198067030161,0
30243,76561197969978608,0
30244,76561197976605122,0
30245,76561198201636662,0
30246,76561198370229408,0
30247,76561198123087336,0
30248,76561198147040209,0
30249,76561198023232211,0
30250,76561198048062940,0
30251,76561198085726610,0
30252,76561198406386980,0
30253,76561198138163170,0
30254,76561198159957082,1
30255,76561198184781607,0
30256,76561198346315444,0
30257,76561198167406756,0
30258,76561198855205145,0
30259,76561199654670842,0
30260,76561198018030377,0
30261,76561198066123493,0
30262,76561198063593485,0
30263,76561198002009906,0
30264,76561198032156548,0
30265,76561198147493736,0
30266,76561198028362130,0
30267,76561197991673086,0
30268,76561199043973335,0
30269,76561198026735343,0
30270,76561198196399485,0
30271,76561198209048255,0
30272,76561198127866159,0
30273,76561198100302459,0
30274,76561198150688502,0
30275,76561198338523740,0
30276,76561198245990120,0
30277,76561197968129469,0
30278,76561198010667391,0
30279,76561197975089219,0
30280,76561198055581356,0
30281,76561198068264411,0
30282,76561198003308085,0
30283,76561198172680985,0
30284,76561197974512956,0
30285,76561198045962151,0
30286,76561198849917040,0
30287,76561198096632351,0
30288,76561197964325110,0
30289,76561198127560694,0
30290,76561199097503527,0
30291,76561198416119190,0
30292,76561198032232005,0
30293,76561197982304741,0
30294,76561198097570649,0
30295,76561198160446247,0
30296,76561198208691227,0
30297,76561198039366806,0
30298,76561197964531430,1
30299,76561198222979580,0
30300,76561197999548902,0
30301,76561198067449064,0
30302,76561198000424646,0
30303,76561198873768688,0
30304,76561198088740736,0
30305,76561198033213494,0
30306,76561197962214187,0
30307,76561198901188499,0
30308,76561198256755135,0
30309,76561198066150486,0
30310,76561198187884122,0
30311,76561198126607276,0
30312,76561197992614256,0
30313,76561198871190228,0
30314,76561197998467654,0
30315,76561198316033589,0
30316,76561198323650206,0
30317,76561198031076569,0
30318,76561198006130893,0
30319,76561198088675387,0
30320,76561198168237113,0
30321,76561198170660977,0
30322,76561198259200127,0
30323,76561198020240344,0
30324,76561197993946646,0
30325,76561198060535160,0
30326,76561198124395002,0
30327,76561198184782494,0
30328,76561197999574566,0
30329,76561197973558996,0
30330,76561198444613359,0
30331,76561198044206010,0
30332,76561197977916317,0
30333,76561198255788939,0
30334,76561198098104544,0
30335,76561198023882968,0
30336,76561198148861194,0
30337,76561197993604035,0
30338,76561198126994347,0
30339,76561198036604870,0
30340,76561197997449652,0
30341,76561198093360882,0
30342,76561198088684993,0
30343,76561198024348924,0
30344,76561198124094978,0
30345,76561197977290584,0
30346,76561198026962445,0
30347,76561198061431029,0
30348,76561198017502186,0
30349,76561198019462817,0
30350,76561197960959281,0
30351,76561198011498979,0
30352,76561197968576922,0
30353,76561197994981363,0
30354,76561198057180641,0
30355,76561198280516603,0
30356,76561198211019516,0
30357,76561198192541115,0
30358,76561198108029490,0
30359,76561198139819912,0
30360,76561198013564137,1
30361,76561198079488804,0
30362,76561198177635485,0
30363,76561198129712043,0
30364,76561198260641195,0
30365,76561198888454242,0
30366,76561198094232971,0
30367,76561197985498995,0
30368,76561198029775560,0
30369,76561197961431108,0
30370,76561199203860807,0
30371,76561197994451849,0
30372,76561198997100634,0
30373,76561198314870019,0
30374,76561197980658801,0
30375,76561199400823379,0
30376,76561198356612184,0
30377,76561198083316714,0
